ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
75805,Mara Jos Martnez Snchez,F,29,176,68,Spain,ESP,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
75805,Mara Jos Martnez Snchez,F,29,176,68,Spain-1,ESP,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
76483,Marcin Matkowski,M,31,185,90,Poland,POL,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
76483,Marcin Matkowski,M,31,185,90,Poland,POL,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
77607,Christina McHale,F,20,170,58,United States,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
78055,"Ana Isabel ""Anabel"" Medina Garrigues",F,29,169,59,Spain,ESP,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
78055,"Ana Isabel ""Anabel"" Medina Garrigues",F,29,169,59,Spain-2,ESP,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
78519,Marcelo Pinheiro Davi de Melo,M,28,203,87,Brazil-1,BRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
78536,Jrgen Melzer,M,31,184,80,Austria,AUT,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
78536,Jrgen Melzer,M,31,184,80,Austria,AUT,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,35,196,90,Belarus,BLR,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,Gold
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,35,196,90,Belarus,BLR,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
80297,Sania Mirza,F,25,173,57,India,IND,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
80297,Sania Mirza,F,25,173,57,India,IND,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
80677,Kristina Mladenovic,F,19,184,60,France,FRA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
81289,Juan Mnaco,M,28,185,77,Argentina,ARG,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
83068,Gilles Mller,M,29,192,75,Luxembourg,LUX,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
83558,"Andrew Barron ""Andy"" Murray",M,25,190,83,Great Britain,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,Gold
83558,"Andrew Barron ""Andy"" Murray",M,25,190,83,Great Britain,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,Silver
83558,"Andrew Barron ""Andy"" Murray",M,25,190,83,Great Britain-2,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
83580,"James Robert ""Jamie"" Murray",M,26,190,82,Great Britain-2,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
84414,David Pablo Nalbandian,M,30,180,79,Argentina,ARG,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
84414,David Pablo Nalbandian,M,30,180,79,Argentina,ARG,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
84756,Dominika Navara Cibulkov,F,23,160,55,Slovakia,SVK,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
84756,Dominika Navara Cibulkov,F,23,160,55,Slovakia,SVK,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
85384,Daniel Mark Nestor,M,39,191,87,Canada,CAN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
86088,Jarkko Kalervo Nieminen,M,31,185,79,Finland,FIN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
86506,Kei Nishikori,M,22,178,74,Japan,JPN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
86506,Kei Nishikori,M,22,178,74,Japan,JPN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
90518,Leander Adrian Paes,M,39,178,77,India,IND,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
90518,Leander Adrian Paes,M,39,178,77,India-2,IND,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
90540,Markos Pagdatis,M,27,183,80,Cyprus,CYP,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
91758,Arantxa Parra Santonja,F,29,176,61,Spain-2,ESP,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
91979,Tamira Shelah Paszek,F,21,165,62,Austria,AUT,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
92472,Shahar Pe'er,F,25,170,60,Israel,ISR,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
93011,Peng Shuai,F,26,173,61,China,CHN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
93011,Peng Shuai,F,26,173,61,China-1,CHN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
93049,Flavia Pennetta,F,30,172,58,Italy,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
93049,Flavia Pennetta,F,30,172,58,Italy-2,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
94140,"Nadezhda Viktorovna ""Nadiya"" Petrova",F,30,178,65,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
94140,"Nadezhda Viktorovna ""Nadiya"" Petrova",F,30,178,65,Russia-1,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,Bronze
94290,Philipp Petzschner,M,28,184,80,Germany,GER,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
94290,Philipp Petzschner,M,28,184,80,Germany-2,GER,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
94290,Philipp Petzschner,M,28,184,80,Germany,GER,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
94302,Alexander Peya,M,32,182,76,Austria,AUT,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
95162,Tsvetana Kirilova Pironkova,F,24,180,66,Bulgaria,BUL,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
96387,Vasek Pospisil,M,22,194,87,Canada,CAN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
96387,Vasek Pospisil,M,22,194,87,Canada,CAN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
98237,Agnieszka Roma Radwaska,F,23,172,56,Poland,POL,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
98237,Agnieszka Roma Radwaska,F,23,172,56,Poland,POL,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
98237,Agnieszka Roma Radwaska,F,23,172,56,Poland-1,POL,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
98238,Urszula Radwaska,F,21,178,57,Poland,POL,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
98238,Urszula Radwaska,F,21,178,57,Poland-1,POL,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
98545,Andy Ram,M,32,180,82,Israel,ISR,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
98915,Milos Raonic,M,21,196,90,Canada,CAN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
99273,Lisa Raymond,F,38,165,55,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,Bronze
99273,Lisa Raymond,F,38,165,55,United States-2,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
101497,Laura Robson,F,18,180,62,Great Britain,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
101497,Laura Robson,F,18,180,62,Great Britain,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,Silver
101497,Laura Robson,F,18,180,62,Great Britain-2,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
101576,Olivier Laurent Pierre Rochus,M,31,166,63,Belgium,BEL,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
101602,"Andrew Stephen ""Andy"" Roddick",M,29,187,89,United States,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
101602,"Andrew Stephen ""Andy"" Roddick",M,29,187,89,United States-2,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
101649,Anastasia Rodionova,F,30,167,59,Australia-1,AUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
102094,Jean-Julien Rojer,M,30,184,83,Netherlands,NED,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
102673,Alicja Rosolska,F,26,166,50,Poland-2,POL,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
103935,Andr Rezende S,M,35,186,74,Brazil-2,BRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
104216,Lucie afov,F,25,177,65,Czech Republic,CZE,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
104216,Lucie afov,F,25,177,65,Czech Republic-2,CZE,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
106817,Francesca Lizzy Schiavone,F,32,166,64,Italy,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
106817,Francesca Lizzy Schiavone,F,32,166,64,Italy-2,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
107835,Eduardo Schwank,M,26,183,83,Argentina,ARG,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
108749,Andreas Seppi,M,28,190,75,Italy,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
108749,Andreas Seppi,M,28,190,75,Italy-2,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
108749,Andreas Seppi,M,28,190,75,Italy,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
109269,Mariya Yuryevna Sharapova,F,25,188,59,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,Silver
110107,Yaroslava Vyacheslavovna Shvedova,F,24,180,68,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
110107,Yaroslava Vyacheslavovna Shvedova,F,24,180,68,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
110773,Gilles Simon,M,27,183,69,France,FRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
112612,Bruno Fraga Soares,M,30,180,77,Brazil-1,BRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
112737,Go Soeda,M,27,180,76,Japan,JPN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
112737,Go Soeda,M,27,180,76,Japan,JPN,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
112899,Silvia Soler Espinosa,F,24,169,61,Spain,ESP,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
114035,Katarina Srebotnik,F,31,180,62,Slovenia,SLO,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
114209,Serhiy Eduardovych Stakhovskiy,M,26,193,80,Ukraine,UKR,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
114947,Radek tpnek,M,33,186,79,Czech Republic,CZE,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
114947,Radek tpnek,M,33,186,79,Czech Republic,CZE,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
114947,Radek tpnek,M,33,186,79,Czech Republic,CZE,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
115532,Samantha Jane Stosur,F,28,175,68,Australia,AUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
115532,Samantha Jane Stosur,F,28,175,68,Australia,AUS,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
115532,Samantha Jane Stosur,F,28,175,68,Australia-2,AUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
116082,Carla Surez Navarro,F,23,162,62,Spain,ESP,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
116112,Paola Lorena Surez,F,36,170,64,Argentina,ARG,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
117414,gnes Szvay,F,23,172,62,Hungary,HUN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
117414,gnes Szvay,F,23,172,62,Hungary,HUN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
117672,Ana T'at'ishvili,F,22,171,62,Georgia,GEO,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
117672,Ana T'at'ishvili,F,22,171,62,Georgia,GEO,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
119003,Horia Tecu,M,27,192,90,Romania,ROU,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
120470,Janko Tipsarevi,M,28,180,80,Serbia,SRB,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
120470,Janko Tipsarevi,M,28,180,80,Serbia-1,SRB,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
120931,Bernard Tomic,M,19,195,90,Australia,AUS,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
122001,Viktor Troicki,M,26,190,86,Serbia,SRB,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
122001,Viktor Troicki,M,26,190,86,Serbia-2,SRB,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
122349,Jo-Wilfried Tsonga,M,27,188,91,France,FRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
122349,Jo-Wilfried Tsonga,M,27,188,91,France-1,FRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Silver
122829,Dmitry Igoryevich Tursunov,M,29,185,81,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
123350,Adrian Ungur,M,27,178,73,Romania,ROU,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
123350,Adrian Ungur,M,27,178,73,Romania,ROU,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
125953,Fernando Verdasco Carmona,M,28,188,81,Spain,ESP,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
126199,Yelena Sergeyevna Vesnina,F,25,180,60,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
126199,Yelena Sergeyevna Vesnina,F,25,180,60,Russia-2,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
126721,Roberta Vinci,F,29,164,58,Italy,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
126721,Roberta Vinci,F,29,164,58,Italy-1,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
126721,Roberta Vinci,F,29,164,58,Italy-1,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
126823,Jagadeesan Vishnuvardhan,M,24,188,84,India,IND,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
126823,Jagadeesan Vishnuvardhan,M,24,188,84,India-2,IND,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
127090,Stephanie Vogt,F,22,165,63,Liechtenstein,LIE,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
127545,Galina Olegovna Voskoboyeva,F,27,184,70,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
127545,Galina Olegovna Voskoboyeva,F,27,184,70,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
128967,Heather Miriam Watson,F,20,168,64,Great Britain,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
128967,Heather Miriam Watson,F,20,168,64,Great Britain-2,GBR,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
129042,Stanislas Wawrinka,M,27,183,79,Switzerland,SUI,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
129042,Stanislas Wawrinka,M,27,183,79,Switzerland,SUI,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
130157,Yanina Wickmayer,F,22,182,68,Belgium,BEL,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
130667,Serena Jamika Williams,F,30,175,70,United States,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,Gold
130667,Serena Jamika Williams,F,30,175,70,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,Gold
130696,Venus Ebony Starr Williams,F,32,185,75,United States,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
130696,Venus Ebony Starr Williams,F,32,185,75,United States-1,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,Gold
131652,Caroline Wozniacki,F,22,179,58,Denmark,DEN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
131653,Aleksandra Wozniak,F,24,175,63,Canada,CAN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
131653,Aleksandra Wozniak,F,24,175,63,Canada,CAN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
133199,"Donald Oliver Young, Jr.",M,23,183,73,United States,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
133568,Mikhail Mikhaylovich Yuzhny,M,30,182,72,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,NA
133568,Mikhail Mikhaylovich Yuzhny,M,30,182,72,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
133568,Mikhail Mikhaylovich Yuzhny,M,30,182,72,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
134544,Zhang Shuai,F,23,177,66,China-2,CHN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
134731,Zheng Jie,F,29,164,57,China,CHN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
134731,Zheng Jie,F,29,164,57,China-1,CHN,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,NA
135043,Nenad Zimonji,M,36,190,92,Serbia,SRB,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,NA
135043,Nenad Zimonji,M,36,190,92,Serbia-1,SRB,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,NA
135508,Vera Igorevna Zvonaryova,F,27,172,59,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,NA
2365,Radu Albot,M,26,175,70,Moldova,MDA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
6482,Tmea Babos,F,23,179,68,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
6482,Tmea Babos,F,23,179,68,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,NA
6632,Timea Bacsinszky,F,27,170,62,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
6632,Timea Bacsinszky,F,27,170,62,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,Silver
7013,Brian Richard Baker,M,31,191,77,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
7013,Brian Richard Baker,M,31,191,77,United States-1,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
8446,Mirza Bai,M,25,188,87,Bosnia and Herzegovina,BIH,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
8451,Nikoloz Basilashvili,M,24,185,80,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
8833,Roberto Bautista Agut,M,28,183,76,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
8833,Roberto Bautista Agut,M,28,183,76,Spain-1,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
9161,Annika Beck,F,22,170,59,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
9389,Irina Camelia Begu,F,25,181,67,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
9389,Irina Camelia Begu,F,25,181,67,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,NA
9389,Irina Camelia Begu,F,25,181,67,Romania-1,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,NA
9738,Thomaz Cocchiarali Bellucci,M,28,187,80,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
9738,Thomaz Cocchiarali Bellucci,M,28,187,80,Brazil-1,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
10283,Riardas Berankis,M,26,175,70,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
10828,Kiki Bertens,F,24,182,69,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
10828,Kiki Bertens,F,24,182,69,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,NA
13373,Rohan Bopanna,M,36,190,87,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,NA
13373,Rohan Bopanna,M,36,190,87,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
13924,Eugenie Bouchard,F,22,178,58,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
13924,Eugenie Bouchard,F,22,178,58,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,NA
15510,Dustin Brown,M,31,196,78,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
16785,Aleksandr Ivanovich Bury,M,28,203,93,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
16997,ala Bykakay,F,26,172,58,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
17117,Juan Sebastin Cabal Valds,M,30,185,82,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
19343,Vernica Cepede Royg,F,24,163,66,Paraguay,PAR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
19675,Chan Hao-Ching,F,22,175,60,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,NA
19711,Chan Yung-Jan,F,26,170,60,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,NA
21583,Marin ili,M,27,198,82,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
21583,Marin ili,M,27,198,82,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
23069,Borna ori,M,19,185,75,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
23110,Aliz Cornet,F,26,173,60,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
24223,Pablo Gabriel Cuevas Urroz,M,30,180,79,Uruguay,URU,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
24771,"Gabriela ""Gaby"" Dabrowski",F,24,175,84,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,NA
25204,Taro Daniel,M,23,191,76,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
25211,Marcus Daniell,M,26,190,76,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
27132,Juan Martn del Potro,M,27,198,97,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,Silver
27132,Juan Martn del Potro,M,27,198,97,Argentina-1,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
27221,Federico Delbonis,M,25,190,88,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
27221,Federico Delbonis,M,25,190,88,Argentina-2,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
28587,Grigor Dimitrov Dimitrov,M,25,190,81,Bulgaria,BUL,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
